date,username,tweet
5/10/2022 13:50,black13side,"@_doncorleone78 Iyak Kang, bahkan dominasi film yg beredar dibioskop pun bnyk yg bertema lgbt  Jatuhnya kan instansi/lmbga pemerintahan yg mati suri, jd gk ada filternya  5 Film Indonesia yang Memasukkan Unsur LGBT -  https://t.co/cPW8aa8vcw  https://t.co/281tW0dHII"
5/10/2022 13:50,Calon_Ketua_RW,@CNNIndonesia setidaknya kita apresiasi P3 brani ambil suara soal isu ini. krn sdikit bnyaknya jika ada partai yg brani ambil statement soal isu lgbt mempengaruhi perolehan suara partai. ada yg brani menolak ada jg yg diem ktimbang suara dr minoritas yg hilang 😂
5/10/2022 13:49,moleriz,@Tan_Mar3M LGBT
5/10/2022 13:49,AbuNawa19505357,LGBT harus digempur jgn dikasih panggung kata pak kyai  https://t.co/Egk90Azgmd
5/10/2022 13:49,Semaputboy,@VIVAcoid mana nih sjw sjw twitter pembela LgBt kok kicep??😂
5/10/2022 13:49,HHamwet,@rizky_cavendio @sxnyum @ikhwan_n1zar @Zeus_fellow @bawana31 @Yamaccha Sanksi social dmn2 jg ada bukan di indo aja tp yg dibahas kan apakah illegal menurut hukum. Kan enggak. Lah kok jd perzinahan yg dibahas kan orientasi LGBT nya alesan lu byk bgt bro semua cocoklogi lg tp ga akurat 🥲
5/10/2022 13:49,khusnazain,@maspiyuaja Sejak kasus donasi ke palestina saya sudah meninggalkan dia. Untuk lgbt sebentar lagi dia klarifikasi
5/10/2022 13:49,lucky_aa_laki,@a24coolmovies @maspiyuaja Anda mau diskusi soal apa?  Soal siapa yg berkuasa atau soal LGBT yg jangan diberi panggung??  Atau anda sedang membela kaum LGBT ?  Atau bagaimana maksud anda?
5/10/2022 13:48,lovetheory__,Jangan sampe kita jadi orang yang anti LGBT sampe lupa dosa2 pribadi juga jalan terooos
5/10/2022 13:48,anthrxme,"@n_krz23 @rlgxg i agree!! setuju bgt si sma yg maskulinitas. dikira klo gay brrti gak lakik dan lemah, zzzzzz susah si klo ngomongin prokontra lgbt gini"
5/10/2022 13:48,ohiyaca,"LGBT HARAM TAPI ZINA DAN PACARAN GA HARAM, sinting lo pada"
5/10/2022 13:48,Untung87166204,"@LanglagB MK itu sebagian pelaku LGBT, ya wajar Doong kalo gugatan di tolak"
5/10/2022 13:48,FaishalIshal5,@LukeSusilo @Ucokkkkkkk5 @PrinceJanvierX @waltzwq_ nope realitanya emang orang orang LGBT ini adalah orang yang cacat mental dan denying bahwa mereka punya penyakit mental    https://t.co/xo3GP6weJl
5/10/2022 13:48,axeltimothy999,"Aku ga membenci LGBT, Aku anti radikalisasi."
5/10/2022 13:48,AkunSiAneh,Kan gua bilang mending Deddy Corbuzier jangan undang orang gay mending undang Guru Guy aja.  Aneh amat dah orang LGBT 😅 #UnsubscribePodcastDeddy  https://t.co/SqGw4WfQlu
5/10/2022 13:48,sisca789,"@JinNonik LGBT itu bkn kodrat manusia yg normal, ada kelainan dlm perkembangan psikis mrk yg mgk bs disembuhkan jk ditangani oleh ahlinya (psiater)"
5/10/2022 13:47,mechiko09,"@perempu4nbiasa @Yamaccha Gak ada yg sebut jd benar atau pembenaran. Maslhnya adal tebang pilih dlm menyikapi suatu hal. Selalu ada standar ganda. Apa di kitab suci penipu, pembohong, n pendosa itu beda2 hukumnya??? Knp lgbt dihujay sedang penipu koruptor n pendosa lain anda biarkan???"
5/10/2022 13:47,sagepaseo,Heboh Deddy Corbuzier Undang Pasangan LGBT Ke Podcast!   https://t.co/NYJ58HUnmt  #LGBT
5/10/2022 13:47,HHamwet,@rizky_cavendio @sxnyum @ikhwan_n1zar @Zeus_fellow @bawana31 @Yamaccha Fakta apa bro? Fakta pornografi dilarang iya tau Dr dulu. Fakta LGBT dilarang ga ada tuh di UU pornografi hahahaha 🤡
5/10/2022 13:47,bcotieaja,"sekali lagi ak ingetin pergilah kalian dari akunku yg merasa kesal baca twitku dan sgt mendukung kaum lgbt diharapkan pergi dari akunku, mutual yg dah akrab pun silahkan pergi deh,"
5/10/2022 13:47,gazadreamsqasim,"Alasan Mengapa Muhammad Qasim Menyebarkan Mimpi Mimpi nya,Silahkan Kunjungi:  #muhammadqasimdreams #GAZAGerakanAkhirZaman    https://t.co/kyOnDDt3xz  🔑 Trend: THR habis,Siang,Jiho,Winda,ngekos,Haaland,Suci,LGBT,IHSG,Komang,Riot,Suci,Jessica,Black widow,10 Mei,Deddy,Bilqis,Kebas"
5/10/2022 13:47,maximvsatriaus,Ketika LGBT ikut”an ditunggangi oleh Kaum Peminis ? Sudah dipastikan peminis dan LGBT adalah satu kesatuan perusak moral 🥊  https://t.co/8APOsaW13q
5/10/2022 13:47,math_sea,"@Frans_Makkulau @libra_sastrawan @ekowboy2 Penemu komputer adalah Alan Turing seorang lgbt (gay) Direktur utama Apple adalah Tim Cook seorang lgbt (gay) Jadi, apanya yg primitif?"
5/10/2022 13:47,matamata_com,Petinggi MUI berharap Deddy Corbuzier sebagai pemilik podcast tahu kalau Islam mengutuk keras LGBT.  https://t.co/oVUu4FavKP
5/10/2022 13:46,Ortega_Laka2,"@msaid_didu Deddy akhirnya minta maaf di akun IGnya dan Take down video homonya,tapi masih mengakui bahwa LGBT bukan penyakit"
5/10/2022 13:46,klkopirit,"@secangkirsecang @evalez_fr Yup bener sih, cintanya LGBT tuh kebanyakan hanya sekadar sex aja, nafsu. Kalau di agama cinta itu sejatinya ke Tuhan, cinta yang benar bisa membawa kedamaian masa depan dan memperjuangkan sesuatu yang berarti. Rasanya lebih hidup saja begitu."
5/10/2022 13:46,kacangklitik,Hari ini nyoba munculin kira2 di terima gak sama masyarakat.  . Eeehh..  Ternyata masih di tolak.  Ya udah hapus.  Klarifikasi.  Minta maaf.  . Besok2 coba lagi sampai masyarakat nerima LGBT.  😂😂
5/10/2022 13:46,19farabi76,"@detikcom Kalau kita menentang LGBT tidak ekivalen dengan nganggap pengidapnya bukan manusia. Tentu mereka manusia dan harus diperlakukan manusiawi, dalam pandangan kami, disembuhkan."
5/10/2022 13:46,RepelitaO,"Disebut Promosikan Pasangan LGBT, Politisi PPP: Deddy Corbuzier Sudah Bisa Diproses Hukum  https://t.co/6c9LjUGhLq lewat @Repelita Online"
5/10/2022 13:46,HeraldSulsel,"Dikecam Netizen karena Undang Pasangan LGBT, Deddy Corbuzier Akhirnya Minta Maaf  https://t.co/o9U2N7ojpX"
5/10/2022 13:46,heraldindo,"Dikecam Netizen karena Undang Pasangan LGBT, Deddy Corbuzier Akhirnya Minta Maaf  https://t.co/ufI9uSqxMi"
5/10/2022 13:45,RepelitaO,"Setelah Followersnya Berkurang 8 Juta Sehari, Kini Video LGBT Deddy Corbuzier Hilang dari Instagram  https://t.co/JmIrek02D7 lewat @Onlineindo News"
5/10/2022 13:45,MieAyamSerang,@Megatop99 @HumorJonTampan Cara terapi bgmn ya ??? Gratis atau berbayar ???   Kalau cocok aku ngaku jadi LGBT aja !  😌..  🤫🤭🤭🤭🤭🤭
5/10/2022 13:45,Jens_vista,@ibenQ_alfasya @Lisaamartatara4 LGBT muncul nih..
5/10/2022 13:44,thehaniff,@hamdanalias83 Takde lgbt nak panggil hujan ke kat situ?
5/10/2022 13:44,auliamed,"@Ghea_J_Lie Berarti LGBT mmg mendukung 01 ya , shg setelah menang 01 LGBT cb bermain utk spt me sosialisasi kan dgn melaku kan kegiatan HOMOSEXUAL di hotel dgn jumlah puluhan org laki2 yg bbrp kegiatan mrk di grebek Kepolisian, smg LGBT BISA DI ELIMINIR , DAN COBUZER TLG JGN ANDA KEMBANGKAN."
5/10/2022 13:44,QQcontinuum,"@tm__siahaan @bnsphr @corbuzier Hmmm.. harap sabar ya, lg sibuk di somasi sm anti LGBT 🤣🤣🤣"
5/10/2022 13:43,SudionoTambun,Pompeii adalah salah satu Kota di Italia dulu yang juga termasuk berpenduduk LGBT kena azab langsung lenyap. Panggung LGBT DC hanya mengundang azab...
5/10/2022 13:43,AkunSiAneh,"@deroman @tvOneNews Karena yg lesbi itu kesalahan pertama, terus undang gay kesalahan kedua. Ya berarti dia akan mulai terbiasa jika tidak ditegur dan ingat!!! Jika semakin banyak yg terinspirasi jadi LGBT ya tau lah makin lama bisa2 jadi *legal *Tapi mudah-mudahan jangan sampai"
5/10/2022 13:43,AnonBy,"@viktorkonyolsky Cuan punya cerita. LGBT diketahui bersama kiblatnya kemana. Makanya sy tandakan bahwa Ya'juj dan Ma'juj adalah kekuatan menjerumuskan dari Barat dan Timur. Dajjal punya proyek. Tp Dajjal gak pernah memaksakan, kita yg secara sadar memilih untuk menjadi sesat ataupun selamat."
5/10/2022 13:43,idaharjuno90,"@detikcom @msaid_didu Alkhamdulillaah, ditunggu dihapus utk konten² LGBT dan sejenisnya yg lain"
5/10/2022 13:42,jawir_solo,"@NetizenBerisik Lha ntu sama aja mndukung klakuan LGBT ntu ndiri..lama"" d buatkn fasilitas jg 🙈"
5/10/2022 13:42,__rohman__,@DevaRachman @corbuzier Ngomongin LGBT ya di podcastnya? Bener ga sih? Ga update soalnya.
5/10/2022 13:42,AzrilAliramadh1,Perusak generasi bangsa dg mempromosikan LGBT  https://t.co/ON8UOfieE1
5/10/2022 13:42,AtoillahS,"Namanya belajar, salah wajar sih, Semoga dapat dijadikan pembelajaran bagi kita semua #podcast #CloseTheDoor #deddycorbuzier #ragil #podcastdeddycorbuzier #GusMiftah #lgbt  https://t.co/4zgd4ga5MV"
5/10/2022 13:42,safrudi53158735,@maspiyuaja Buahaha...yg mitos itu Ular Naga.. Sejak saya bocah dah paham kalo LGBT itu realitas.
5/10/2022 13:42,sarawatsm,"BTW, LGBT BUKAN PENYAKIT 😂"
5/10/2022 13:42,hahapaansihAN,"nyatanya, menuntut legalitas gerakan lgbt mendorong perubahan norma yg berlaku di sejumlah tempat, termasuk mendorong pemikiran ideologi baru yg terang terangan tdk relevan dgn asas kemanusiaan. sejak kapan hukum berlaku atas dasar nafsu? getakan tsb bukan murni kemanusiaan"
5/10/2022 13:42,hahapaansihAN,"olahraga adalah tempat yg netral, bukan untuk kampanye gerakan politis. masuknya lgbt ke sub sub bidang netral menjadikan gerakan ini politis dan berusaha meraih legalitasnya di berbagai tempat. naif jika hanya mengatasnamakan kemanusian dlm glorifikasi besar besaran gerakan tsb"
5/10/2022 13:42,JangkrikLampung,@Novia742 Yok Aamiinkan. Smg dia beserta anak cucu keturunannya jd LGBT. Aamiin 🤲
5/10/2022 13:42,SudionoTambun,@musaKSQ Jika mualaf bang DC harusnya paham bahwa ada Nabi yang kaumnya penyuka sesama tercantum dalam Qur'an dan kena azab. Jadi ngga ada kata lain selain menolak panggung LGBT di podzast harusnya tahu dan paham.
5/10/2022 13:42,cryminaI,"apa yang perlu diberantemin dari lgbt? jelas2 udah jelas. inget kita ini lagi gladi resik di dunia, kalau cuman mau bahagia di dunia ya udah tau jawabannya apa kan.. kalau mau bahagia di dunia dan di surga ya berarti patuhi firman Tuhanmu. selesai. 🙃"
5/10/2022 13:41,BangsaGuru,"@bukupembaharu @corbuzier HUKUM LGBT DALAM ISLAM  Menurut KH DR A Zamroni MA, Alhafids (Alm)   https://t.co/n1HnSFvnmo  https://t.co/nqD4KZKsZG"
5/10/2022 13:41,Aliffqu,"Breking nyus. Dari Opung Kapten  Marves: Gara2 Deddy botak virus LGBT berkeliaran, kalian semua Opung PPKM, khusus Deddy botak, Opung lok don, untuk di suci fikasi,  bagi yg nggak setuju an folo ajah💥  https://t.co/wu6paRNfKy"
5/10/2022 13:41,Mohsinisticc,@FakirHu @ZoyaUmar_ @The_Sherry_ @ZackRhea @WhiteCollar_j Ok lgbt k pro member
5/10/2022 13:41,patreeech,@rhynanthony LGBT biya si Sara 👀🙄
5/10/2022 13:41,Erlin0565,"@msaid_didu Jika Bapak mau coba2 dunia LGBT saya sarankan agar turun langsung pak dan jangan lupa fitness agar seksi hehehe, selamat mencoba"
5/10/2022 13:41,Fadlipenyair,@tvOneNews Solusinya apa biar ngak ada lagi acara yg sm???..kan itu yg jd pertanyaan..klau skdar dibahas kmudaian kambuh lagi dgn mngundang narsum LGBT..kan jd percuma!.pdhal dmpak negatif nya sangat mnguartirkan😁.trutama bg anak2 yg menonton!
5/10/2022 13:40,tamim_pardede,"Saya mendukung penuh si Deddy Corbuzier utk mempromosikan lgbt.kalian jgn ikut campur. Sok suci kalian sok alim,padahal kalian yg mensejahterakan lgbt sedunia. Hahayyyy ambyarrr  https://t.co/qInb8ySuXP"
5/10/2022 13:39,Najwaalifah4,"Bahaya lgbt merusak generasi. Butuh sistem yg kuat yakni Islam untuk membasmi mereka, bukan sistem sekuler hari ini yg semakin menfasilitasi mereka bebas berekspresi, bahkan diberi panggung promosi.  #IslamSolusiTuntas #Islamselamatkangenerasi #UnsubscribePodcastCorbuzier  https://t.co/sk9BQPq9yD"
5/10/2022 13:39,456_febi, https://t.co/dKkKZvkgcC  LGBT
5/10/2022 13:39,rizwanhajiali,LGBT bertentangan dengan fitrah kemanusiaan. #UnsubcribePodcastCorbuzier
5/10/2022 13:39,hazyelnutt,lu menolak dan ingin meniadakan lgbt di Indonesia tapi lu menutup mata akan kehadiran mereka di sekitar kalian dan tidak mau memahami perspektif mereka. r u ok?
5/10/2022 13:38,killyourid0l,@bucinattp Hancurkan lgbt.. bakar bendera nya
5/10/2022 13:38,rodeonova11,"@detikcom Dgn mengundang pelaku LGBT ke podcast nya, secara nyata si botak memperlihatkan dukungannya thd LGBT."
5/10/2022 13:38,gazadreamsqasim,"Hukuman Allah ﷻ &amp; Pencarian Tempat Yang Aman_Mimpi Muhammad Qasim, Silahkan kunjungi: #muhammadqasimdreams #GAZAGerakanAkhirZaman    https://t.co/CxHrJPQhGM  🔑 Trend: THR habis,Siang,Jiho,Nama Bikin Cerah,Winda,ngekos,Haaland,Suci,LGBT,IHSG,Komang,Riot,Black widow,10 Mei,Deddy"
5/10/2022 13:38,Mediarealitas_C,Ini 10 Negara yang Melarang Hubungan LGBT  https://t.co/y2wxe9K4eW
5/10/2022 13:38,kameraberitagm1,Ini 10 Negara yang Melarang Hubungan LGBT  https://t.co/CwGLVHpJMW
5/10/2022 13:38,wkkkrny,aneh aneh aja kemendagri sila ke 1 udah hilang kah? agama mana yg memperbolehkan lgbt?
5/10/2022 13:38,Yamaccha,"@jiminspriing oiya lesbian wkwkwk sorry salah sebut. Thanks for reminding me 😄  selain pasangan lesbi, katanya america chavez di komiknya memang karakter lgbt (makanya filmnya ampe di ban di Arab).   Aku ga baca komiknya sih jd ga tau dia masuk yg mana 🤔"
5/10/2022 13:38,ayangpopor,@baaabiibuuu @bozkew @Yamaccha dia gak lagi promosi orientasi seksual mbak. orang yang “normal” dan “lurus” ga bakal tiba2 jadi gay karena nonton konten lgbt. tapi anak muda bakal lebih gampang ter-influence dengan kepopuleran orang yg udah jelas melakukan TINDAK KRIMINAL karena mikir “masih bisa dpt sensasi”
5/10/2022 13:38,wdtu,"Rangkaian video sangat bagus, yang menjelaskan tentang LGBT dan bagaimana kita seharusnya bersikap. Mencerahkan 👍👍"
5/10/2022 13:38,radarmasnetwork,"Netizen: Hati Orang Muslim Kecewa, Saya Unsub Deddy Corbuzier Usai Undang Pasangan LGBT di Podcastnya #DeddyCorbuzier #Nasional #Podcast #Trending #VideoViral  https://t.co/KynozXCWgK"
5/10/2022 13:38,adisansandi,"@SweetFleur_ @r_o_y_a_n @AgusRos8 @ifongigi @Vvvvvz12 @corbuzier Nah, itu dia masalahnya. Sblm masuk obrolan, sudah ada ""LGBT itu salah"" tertanam di pikiranmu. Pada akhirnya, apapun yg LGBT lakukan ya pasti salah. Ada seorang LGBT yg berbuat kesalahan, seluruh LGBTnya yg kena. Padahal yg non-LGBT juga melakukan hal yg sama, tp ga disalahkan."
5/10/2022 13:38,CakQodir5,"@edgarhamas Bayangkan kalo LGBT menjadi Tentara , mereka akan Pesta Sex di Barak bukan nya Siaga Perang ! Masa depan akan Hancur,  tidak ada generasi penerus karena tidak ada angka kelahiran bayi !"
5/10/2022 13:38,TRIRENNGUR,“Percayalah lgbt itu menular”  Kalo orientasi seksual bisa menular kenapa masih ada lgb di dunia😌 orientasi seksual yang dominan kan heterosexual 😌 dan lgb juga datengnya dari kaum heterosexual 😌
5/10/2022 13:38,HHamwet,@rizky_cavendio @sxnyum @ikhwan_n1zar @Zeus_fellow @bawana31 @Yamaccha Ditolak tp ga ada sanksi hukumnya idih badut badut itu bedanya opini fakta. Coba lu ngegas ke pedofil kek ke LGBT kan aman tentram
5/10/2022 13:37,zahidin_al,Usir LGBT dari Indonesia
5/10/2022 13:37,YusufHs19,agama islam melarang lgbt
5/10/2022 13:37,sapardiadis,@estiningsihdwi Iya LGBT menular.. Banget
5/10/2022 13:37,JokoLipService,@maspiyuaja @NKRI_NTBSasambo Lah dihapus ???  Enak amat cuman minta maaf dan hapus kontennya. Padahal saat itu juga sudah berapa ribu orang yang jadi korban pembelajaran dari LGBT itu. Enak amat ya. Maen minta maaf dan hapus konten.
5/10/2022 13:37,titikputih01,@estiningsihdwi Kaum LGBT selalu mengatakan open minded ketika di bahas orientasi/prilaku Menyimpangnya.
5/10/2022 13:37,viktorkonyolsky,"Oleh karena itulah aku sampai bingung dibuatnya; mengapa buzzer nasionalis itu tidak pernah sekalipun menentang LGBT yang jelas-jelas, dari aspek ideologi bertentangan dengan nilai2 pancasila dan dari aspek pragmatis yaitu ketahanan negara juga sangat berbahaya"
5/10/2022 13:37,jarlahpokoknya,"@n_krz23 @R_Perkasa @karimnas_ simply nya, beberapa cowok2 cis hetero standar ganda soal penerimaan kelopmpok LGBT"
5/10/2022 13:37,MochinanaDay,"@faletalimalo @cigrgets Ya... Tetep haram kak.. Walaupun tejadi di so-called pesantren, tindak menyukai (dalam arti romantis) sesama jenis ga bakal jadi halal  Begini kalo konteks agamanya. Jadi statement 'kata siapa lgbt haram' dgn melampirkan berita hubungan sesama jenis pesantren gaada korelasinya.."
5/10/2022 13:37,adit_CptSoap,"@Manuelsteve_ @pencintahababi @nuim10 @pengkysanss maksudnya? kok makin runyam ini.Dari zaman Nabi luth sampai sekarang pembahasan kaum LBGT ini memang ribut mulu,percuma kita gak bakal bisa nyatu untuk pendapat tntang hal ini.Saya tetap bersikeras anti LGBT,jngan di kasih panggung"
5/10/2022 13:36,siputin,"Kalau Deddy Corbuzier ga pakai Title yg ""provokatif"" di podcastnya tentang LGBT. Gua rasa podcastnya bisa jadi bahan diskusi yang positif. Karena pro - kontra itu biasa.  Next time harus pintar-pintar menggunakan Title yes? Apalagi yang sensitif issue."
5/10/2022 13:36,SalamNewsChanel,"Deddy Corbuzier Undang Pasangan LGBT di Podcast, Publik pun Kecam Sang Guru  https://t.co/1h1vMnGQwe"
5/10/2022 13:36,RepelitaO,"Di Depan Gus Miftah, Deddy Corbuzier Akui Kurang Paham Pandangan Islam soal LGBT  https://t.co/NGFSNwXGLT lewat @Repelita Online"
5/10/2022 13:36,syah3_syah,LGBT Distraksi Gender dan Akronim !!!!!? https://t.co/Aav9hIWT8e
5/10/2022 13:36,epicentrum_news,Deddy Corbuzier mendapatkan kritik dan kecaman keras dari Warganet usai mengundang bintang tamu pasangan LGBT Ragil Mahardika dan Frederik Vollert di Podcastnya  Artikel selengkapnya &gt;&gt;  https://t.co/4fY2DqqoCa  https://t.co/tcn1hQ13mk
5/10/2022 13:36,IndiMaryono,"@Catatan_ali7 Deddy c tuhh klo emang Muslim bnran..ng mungkin..! undang lgbt demi popularitas n nambah ""masukan"""
5/10/2022 13:35,RepelitaO,Deddy Corbuzier Tegaskan Pelaku LGBT Juga Manusia  https://t.co/apv1ks6vxo lewat @Repelita Online
5/10/2022 13:35,hasis_r,Lgbt sedang melakukan penyembuhan.  https://t.co/YlV4I9FfCB
5/10/2022 13:35,zulputra,"@Hartono1008 Itu video konten tiktok mas,gak dipotong dan gak diedit,masih ada nama akun nya.  Kalau mas bisa tegas sama Deddy karena dia akun besar,gimana sama akun² yg masih kecil dan masih keliaran buat konten LGBT ?"
5/10/2022 13:35,BoboBoyTai,@Ghea_J_Lie Semua aja yang pelangi dibilang lgbt...tuhan nyiptain pelangi bukan buat si kaum lgbt kali
5/10/2022 13:35,tiS_tissa,@Nandabagus Layangan putus asn version suda baca tadi pagi. Ribut2 lgbt podcast deddy juga suda tadi. Oke kurang 2 lagi.. Huft.
5/10/2022 13:35,syah3_syah,Dedy Cobuzer!!!!! Menuai Kecaman Saat Undang Pasangan LGBT  https://t.co/XmAll2cBRE
5/10/2022 13:35,rizky_cavendio,"@HHamwet @sxnyum @ikhwan_n1zar @Zeus_fellow @bawana31 @Yamaccha Masyarakat Indonesia sangat tegas melarang segala bentuk praktik LGBT berdasar ketentuan hukum, perundang-undangan, nilai-nilai agama, kesusilaan, ketertiban dan kepentingan umum yang jelas diatur dalam Pancasila dan UUD 1945. Jadi sikap sudah jelas, DITOLAK dan akan melawan."
5/10/2022 13:35,radarsumbar,"Dihujat Gegara Undang Pasangan LGBT di Podcast, Deddy Corbuzier Kehilangan 8 Juta Followers di IG  https://t.co/efUspFPxIG"
5/10/2022 13:35,clmdwnbro,LGBT: kan dri sini bisa  https://t.co/UHwxBU0g99
5/10/2022 13:34,hshwhshwj,"@apotatohuman WALAAAAH aku pernah nemuu tp bxb sukuna sm si gojo☹️makanya aku kayak HADEEHH (sorry im not into lgbt thingy) btw, km keknya tau anime, spyxfamily emg blm selese ya di netflix?"
5/10/2022 13:34,adisansandi,"@SweetFleur_ @AgusRos8 @ifongigi @r_o_y_a_n @Vvvvvz12 @corbuzier Yup. Kalau jawabannya karena pelecehan, maka tanpa adanya LGBT pun tatanan masyarakat akan rusak. Karena yang melakukan pelecehan itu banyak, bukan hanya dari LGBT. Dari muslim, kristen, bahkan dari orang2 berpendidikan pun banyak."
5/10/2022 13:34,Warga_negaraa,"@LordCondet Bukan pendukung lgbt, tapi ga semudah itu mengkafirkan orang, kalau dia yakin perbuatan itu salah tapi masih dikerjakan maka dia masih muslim, lain lg kalo dia ingkar masalah keharaman lgbt, maka dia kafir"
5/10/2022 13:34,Tr3nd1n6,"Deddy Corbuzier Undang Pasangan Gay, Video Ceramah Habib Rizieq Viral: LGBT Itu …  https://t.co/GuJFfHXR2W #BeritaIslam  https://t.co/jPfwcdPikg"
5/10/2022 13:34,Tr3nd1n6,Said Didu bongkar ada kaitan penguasa dengan LGBT diundang Deddy Corbuzier: Seperti sedang dibukakan pintu..  https://t.co/6GCkEi7fUH #BeritaIslam  https://t.co/jPfwcdPikg
5/10/2022 13:34,vinamsh_,obatnya apa ya kak kalo lgbt tuh penyakit
5/10/2022 13:34,jelek_dikamera,"@Yamaccha sekali kali jangan dilihat kondisi duniawinya, Pembalasan dari segala kesalahan yang anda sebutkan pasti akan dibalas, di kehidupan setelah mati. soal LGBT, peringati saja ke sesama muslim karena itu kewajiban, sisanya biar itu urusan dia sama Tuhan di hari akhir nanti."
5/10/2022 13:33,Wahyudi48179404,@fotodakwah Maaf lgbt bukan kaum nabi luth.. Tapi mereka yg mendurhakai kebenaran yg di sampai kan oleh nabi luth AS...
5/10/2022 13:33,RiadiiUchiha,"@tvOneNews Ada bbrapa youtuber trkenal, artis yg sering undang lgbt, jgan setengah2, semuanya."
5/10/2022 13:33,SantorinisSun,"Pecinta porno???🤣 Coba deh followernya yg keroco2 distalking ""like""nya. Soal LGBT bukan masalah pecinta tp bersikaplah proporsional &amp; bijak tanpa harus menjudge"
5/10/2022 13:33,Kevin03803372,"@Dell_nauval @crypto_Gorillam @urbae1231 @waltzwq_ Doesnt really care? Yang gua tanya mereka harus gimana sampe definisi “care” buat lo terpenuhi? Apple, google dll gak cuma bantu scr finansial dll mereka juga sering ikut terlibat dalam hal politik, hukum setiap ada hal yg mendiskreditkan lgbt  https://t.co/aWizB6oZ1y"
